"","ResponseId","Article_day","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Ideology_Score","Treat_Search","True_Dummy","Article","X","Search_Online"
"1045","R_26o2zIXa9PZJaws","feb 5_5","4629","0","T",7,3,76,0,0,"1",0,"1","2035","3.6","-1",0,1,"5",14947,0
"1046","R_26o2zIXa9PZJaws","feb 5_5","1431","1","True",7,3,76,0,0,"1",0,"1","2035","3.6","-1",1,1,"5",14947,0
"1047","R_26pHRxuGJDGmmMp","jan 23_4","965","1","True",6,3,64,0,2,"2",0,"0","1493","4.8","0",1,1,"4",14243,0
"1048","R_26pHRxuGJDGmmMp","jan 23_4","4163","0","T",6,3,64,0,2,"2",0,"0","1493","4.8","0",0,1,"4",14243,0
"1049","R_273tjGcNhO8aeCY","jan 28_5","1266","0","CND",6,2,38,1,0,"2",0,"1","788","4","0",1,0,"5",14658,0
"1050","R_273tjGcNhO8aeCY","jan 28_5","4464","0","T",6,2,38,1,0,"2",0,"1","788","4","0",0,1,"5",14658,0
"1051","R_2771XBz4PGPX0JX","dec 4_4","1901","0","CND",3,2,33,1,0,"2",0,"0","1339","4.3","0",1,0,"4",11140,0
"1052","R_2771XBz4PGPX0JX","dec 4_4","5099","0","CND",2,2,33,1,0,"2",0,"0","1339","4.3","0",0,0,"4",11140,0
"1053","R_27a2HvyUhdvMBnK","feb 6_4","4679","0","T",6,1,52,1,1,"1",0,"1","2038","3.4","1",0,1,"4",15178,0
"1054","R_27a2HvyUhdvMBnK","feb 6_4","1481","1","True",7,1,52,1,1,"1",0,"1","2038","3.4","1",1,1,"4",15178,0
"1055","R_27BUxkOMvpmaCEh","dec 10_5","2301","1","True",6,3,27,0,1,"3",0,"0","661","4.8","0",1,1,"5",11518,1
"1056","R_27BUxkOMvpmaCEh","dec 10_5","5499","0","T",6,3,27,0,1,"3",0,"0","661","4.8","0",0,1,"5",11518,1
"1057","R_27cXVvW2pQI0cZE","nov 20_5","4784","0","FM",3,1,39,0,0,"2",0,"0","2861","3.6","0",0,0,"5",10505,1
"1058","R_27cXVvW2pQI0cZE","nov 20_5","1586","0","Misl/False",4,1,39,0,0,"2",0,"0","2861","3.6","0",1,0,"5",10505,1
"1059","R_27d6dA2pUy23ipx","dec 2_5","1772","1","True",7,3,55,0,1,"1",0,"0","1191","4","-2",1,1,"5",10822,0
"1060","R_27d6dA2pUy23ipx","dec 2_5","4970","0","T",7,3,55,0,1,"1",0,"0","1191","4","-2",0,1,"5",10822,0
"1061","R_27dGKNWgGVjZbeV","jan 21_5","3963","0","T",6,5,44,0,2,"2",0,"1","988","4.5","0",0,1,"5",13916,0
"1062","R_27dGKNWgGVjZbeV","jan 21_5","765","1","True",6,5,44,0,2,"2",0,"1","988","4.5","0",1,1,"5",13916,0
"1063","R_27DnZ4mxvbiHiBU","jan 13_4","288","0","Misl/False",4,4,41,0,1,"1",0,"0","615","3.2","1",1,0,"4",13224,0
"1064","R_27DnZ4mxvbiHiBU","jan 13_4","3486","0","FM",5,4,41,0,1,"1",0,"0","615","3.2","1",0,0,"4",13224,0
"1065","R_27EuroPIQHONhf0","jan 22_5","4072","0","T",7,4,49,1,1,"4",0,"1","1759","3","2",0,1,"5",14112,0
"1066","R_27EuroPIQHONhf0","jan 22_5","874","1","True",7,4,49,1,1,"4",0,"1","1759","3","2",1,1,"5",14112,0
"1067","R_27J1V3BXlbYWINe","jan 6_4","3034","1","True",5,3,33,1,0,"2",0,"0","749","3.3","-1",1,1,"4",12699,0
"1068","R_27J1V3BXlbYWINe","jan 6_4","6232","0","T",4,3,33,1,0,"2",0,"0","749","3.3","-1",0,1,"4",12699,0
"1069","R_27lBntEQu4kTPsz","jan 23_5","4179","0","T",7,1,23,0,0,"3",0,"1","2582","3.9","-1",0,1,"5",14141,0
"1070","R_27lBntEQu4kTPsz","jan 23_5","981","1","True",7,1,23,0,0,"3",0,"1","2582","3.9","-1",1,1,"5",14141,0
"1071","R_27mrMm1z3HLg3Yx","jan 22_5","4047","0","T",7,3,25,0,0,"2",0,"0","1764","4.3","0",0,1,"5",13979,1
"1072","R_27mrMm1z3HLg3Yx","jan 22_5","849","1","True",7,3,25,0,0,"2",0,"0","1764","4.3","0",1,1,"5",13979,1
"1073","R_27NlFVu3CquvZ5D","nov 20_4","4764","0","CND",5,1,78,0,1,"1",0,"1","1110","3.2","1",0,0,"4",10553,0
"1074","R_27NlFVu3CquvZ5D","nov 20_4","1566","0","CND",4,1,78,0,1,"1",0,"1","1110","3.2","1",1,0,"4",10553,0
"1075","R_27pzfO9DPqfmxUt","jan 13_4","284","1","True",6,3,48,0,2,"2",0,"0","1062","3.6","0",1,1,"4",13206,0
"1076","R_27pzfO9DPqfmxUt","jan 13_4","3482","0","CND",5,3,48,0,2,"2",0,"0","1062","3.6","0",0,0,"4",13206,0
"1077","R_27Qcl8t9Txt8g60","dec 4_5","5146","0","T",7,2,40,1,1,"2",0,"0","863","3.4","0",0,1,"5",11188,0
"1078","R_27Qcl8t9Txt8g60","dec 4_5","1948","1","True",7,2,40,1,1,"2",0,"0","863","3.4","0",1,1,"5",11188,0
"1079","R_27QIJlGxtzF69Pm","feb 4_4","1317","0","CND",5,3,63,1,0,"2",0,"0","1053","5","0",1,0,"4",14890,0
"1080","R_27QIJlGxtzF69Pm","feb 4_4","4515","0","CND",4,3,63,1,0,"2",0,"0","1053","5","0",0,0,"4",14890,0
"1081","R_27VadFeG50gbj4M","dec 12_4","2486","1","True",7,2,26,0,1,"3",0,"0","1401","5","-3",1,1,"4",11836,0
"1082","R_27VadFeG50gbj4M","dec 12_4","5684","0","T",7,2,26,0,1,"3",0,"0","1401","5","-3",0,1,"4",11836,0
"1083","R_27vOeMkNbYHtfFu","dec 4_4","1891","0","Misl/False",5,1,48,0,1,"1",0,"0","1383","3.9","-2",1,0,"4",11096,0
"1084","R_27vOeMkNbYHtfFu","dec 4_4","5089","0","CND",4,1,48,0,1,"1",0,"0","1383","3.9","-2",0,0,"4",11096,0
"1085","R_27VRQbxenDB6Lz1","jan 28_5","1277","0","CND",2,1,38,1,0,"0",NA,"1","1864","2.5",NA,1,0,"5",14697,0
"1086","R_27VRQbxenDB6Lz1","jan 28_5","4475","0","T",6,1,38,1,0,"0",NA,"1","1864","2.5",NA,0,1,"5",14697,0
"1087","R_27VXQNHTFZs0rOh","jan 23_5","4195","0","T",6,1,33,1,0,"1",0,"0","2463","3","0",0,1,"5",14195,0
"1088","R_27VXQNHTFZs0rOh","jan 23_5","997","1","True",6,1,33,1,0,"1",0,"0","2463","3","0",1,1,"5",14195,0
"1089","R_27wLUiOgoT6lBiR","jan 8_5","3294","0","T",7,1,29,1,0,"0",0,"0","669","4.2","0",0,1,"5",12894,0
"1090","R_27wLUiOgoT6lBiR","jan 8_5","96","1","True",4,1,29,1,0,"0",0,"0","669","4.2","0",1,1,"5",12894,0
"1091","R_28BuxhyCkTYQM2q","feb 4_5","1325","1","True",5,3,20,0,1,"1",0,"1","645","4.6","1",1,1,"5",14773,0
"1092","R_28BuxhyCkTYQM2q","feb 4_5","4523","0","T",5,3,20,0,1,"1",0,"1","645","4.6","1",0,1,"5",14773,0
"1093","R_28CGLMXlr67hd1M","feb 5_5","1441","1","True",7,3,72,0,0,"2",0,"1","1079","4.3","2",1,1,"5",14989,0
"1094","R_28CGLMXlr67hd1M","feb 5_5","4639","0","T",7,3,72,0,0,"2",0,"1","1079","4.3","2",0,1,"5",14989,0
"1095","R_28CK3iUVeQYFLw5","dec 19_4","2896","0","CND",3,1,19,0,1,"1",0,"0","970","3","-2",1,0,"4",12519,0
"1096","R_28CK3iUVeQYFLw5","dec 19_4","6094","0","CND",3,1,19,0,1,"1",0,"0","970","3","-2",0,0,"4",12519,0
"1097","R_28G8fzNsMfExF0w","feb 6_5","1523","1","True",6,3,42,1,0,"1",NA,"0","1174","4",NA,1,1,"5",15215,0
"1098","R_28G8fzNsMfExF0w","feb 6_5","4721","0","T",5,3,42,1,0,"1",NA,"0","1174","4",NA,0,1,"5",15215,0
"1099","R_28Ht2TLkMD750X9","jan 15_4","607","1","True",7,2,35,0,0,"2",0,"0","1286","2.4","0",1,1,"4",13615,0
"1100","R_28Ht2TLkMD750X9","jan 15_4","3805","0","T",5,2,35,0,0,"2",0,"0","1286","2.4","0",0,1,"4",13615,0
"1101","R_28J5Twe10Q5FsBA","jan 22_4","4017","0","T",6,1,75,1,0,"4",0,"1","1117","3.4","2",0,1,"4",14041,0
"1102","R_28J5Twe10Q5FsBA","jan 22_4","819","1","True",7,1,75,1,0,"4",0,"1","1117","3.4","2",1,1,"4",14041,0
"1103","R_28J8vQUVjXvFBfu","jan 23_5","1011","1","True",7,5,38,1,3,"1",0,"1","541","2.5","0",1,1,"5",14277,1
"1104","R_28J8vQUVjXvFBfu","jan 23_5","4209","0","T",7,5,38,1,3,"1",0,"1","541","2.5","0",0,1,"5",14277,1
"1105","R_28NBa9SeVHEDAMF","dec 18_4","2761","1","True",7,4,58,0,1,"1",0,"0","926","4.6","-1",1,1,"4",12300,1
"1106","R_28NBa9SeVHEDAMF","dec 18_4","5959","0","T",6,4,58,0,1,"1",0,"0","926","4.6","-1",0,1,"4",12300,1
"1107","R_28Ne8kWDwa05TaB","feb 4_4","4503","0","T",7,2,56,0,1,"1",0,"1","7443","3.5","2",0,1,"4",14837,0
"1108","R_28Ne8kWDwa05TaB","feb 4_4","1305","1","True",7,2,56,0,1,"1",0,"1","7443","3.5","2",1,1,"4",14837,0
"1109","R_28V77fTcLKRYcQw","jan 7_5","3219","0","CND",4,4,28,1,1,"0",0,"0","5791","2.9","3",0,0,"5",12827,0
"1110","R_28V77fTcLKRYcQw","jan 7_5","21","0","CND",4,4,28,1,1,"0",0,"0","5791","2.9","3",1,0,"5",12827,0
"1111","R_28YbmdzM2oUCLTL","dec 17_5","5898","0","T",6,1,68,0,0,"0",0,"1","1396","2.9","2",0,1,"5",12123,0
"1112","R_28YbmdzM2oUCLTL","dec 17_5","2700","0","CND",5,1,68,0,0,"0",0,"1","1396","2.9","2",1,0,"5",12123,0
"1113","R_28zzratBxM3TEGi","jan 14_4","486","1","True",7,3,27,1,0,"3",0,"1","1170","4.2","0",1,1,"4",13550,0
"1114","R_28zzratBxM3TEGi","jan 14_4","3684","0","T",7,3,27,1,0,"3",0,"1","1170","4.2","0",0,1,"4",13550,0
"1115","R_290WFjFJglxFaLy","dec 11_4","2365","0","Misl/False",1,1,61,1,0,"2",0,"1","2681","2","1",1,0,"4",11662,1
"1116","R_290WFjFJglxFaLy","dec 11_4","5563","0","FM",1,1,61,1,0,"2",0,"1","2681","2","1",0,0,"4",11662,1
"1117","R_291h3ytstrYo3Ez","nov 21_5","1679","1","True",7,3,39,0,1,"0",0,"1","607","4.6","2",1,1,"5",10631,0
"1118","R_291h3ytstrYo3Ez","nov 21_5","4877","0","T",7,3,39,0,1,"0",0,"1","607","4.6","2",0,1,"5",10631,0
"1119","R_295m3vzCoaOm1aE","feb 4_5","4541","0","CND",5,2,65,1,0,"0",0,"0","1900","3.2","3",0,0,"5",14869,0
"1120","R_295m3vzCoaOm1aE","feb 4_5","1343","1","True",5,2,65,1,0,"0",0,"0","1900","3.2","3",1,1,"5",14869,0
"1121","R_299T7Uiq6rH6Xfl","dec 5_5","5277","0","T",6,3,74,0,0,"0",0,"0","5812","4","2",0,1,"5",11263,0
"1122","R_299T7Uiq6rH6Xfl","dec 5_5","2079","1","True",6,3,74,0,0,"0",0,"0","5812","4","2",1,1,"5",11263,0
"1123","R_29akVNpSVvYrXXR","jan 28_5","1260","0","CND",4,4,70,0,1,"0",0,"1","956","4.2","1",1,0,"5",14615,0
"1124","R_29akVNpSVvYrXXR","jan 28_5","4458","0","T",7,4,70,0,1,"0",0,"1","956","4.2","1",0,1,"5",14615,0
"1125","R_29hsCvR3aLqHoP0","feb 4_4","4493","0","T",7,4,60,0,3,"4",0,"1","1054","2.3","-2",0,1,"4",14786,0
"1126","R_29hsCvR3aLqHoP0","feb 4_4","1295","1","True",7,4,60,0,3,"4",0,"1","1054","2.3","-2",1,1,"4",14786,0
"1127","R_29htTihwSXXlO74","dec 9_4","5389","0","T",6,4,49,0,2,"3",0,"0","930","3.7","3",0,1,"4",11411,0
"1128","R_29htTihwSXXlO74","dec 9_4","2191","1","True",7,4,49,0,2,"3",0,"0","930","3.7","3",1,1,"4",11411,0
"1129","R_29oi648OOxDjBza","jan 9_5","3444","0","T",7,3,47,1,3,"0",0,"1","1877","3.2","0",0,1,"5",13190,0
"1130","R_29oi648OOxDjBza","jan 9_5","246","1","True",7,3,47,1,3,"0",0,"1","1877","3.2","0",1,1,"5",13190,0
"1131","R_29p45cl7NFQYdWV","dec 18_4","2764","1","True",7,3,56,0,2,"2",0,"0","1429","5","-1",1,1,"4",12322,0
"1132","R_29p45cl7NFQYdWV","dec 18_4","5962","0","T",6,3,56,0,2,"2",0,"0","1429","5","-1",0,1,"4",12322,0
"1133","R_29t9OHz6BQTk0Rn","dec 10_4","2261","0","CND",4,1,32,0,1,"0",0,"0","332","1","-3",1,0,"4",11490,0
"1134","R_29t9OHz6BQTk0Rn","dec 10_4","5459","0","T",4,1,32,0,1,"0",0,"0","332","1","-3",0,1,"4",11490,0
"1135","R_29taBx9T4AMcEyq","dec 5_4","5261","0","CND",4,2,26,1,0,"1",0,"1","2509","4.1","0",0,0,"4",11323,0
"1136","R_29taBx9T4AMcEyq","dec 5_4","2063","0","CND",4,2,26,1,0,"1",0,"1","2509","4.1","0",1,0,"4",11323,0
"1137","R_29vvGGIj3htiEeW","nov 20_5","4801","0","T",7,3,24,1,1,"1",0,"0","1601","3.4","2",0,1,"5",10584,0
"1138","R_29vvGGIj3htiEeW","nov 20_5","1603","1","True",3,3,24,1,1,"1",0,"0","1601","3.4","2",1,1,"5",10584,0
"1139","R_2A0a7ywM0Q0P90L","dec 4_5","1927","0","CND",4,3,45,0,3,"3",0,"1","1737","2.8","-1",1,0,"5",11126,0
"1140","R_2A0a7ywM0Q0P90L","dec 4_5","5125","0","T",6,3,45,0,3,"3",0,"1","1737","2.8","-1",0,1,"5",11126,0
"1141","R_2A0Dj1xJ7lxAxFN","feb 6_5","4706","0","T",6,1,21,0,0,"3",0,"0","4206","4.4","2",0,1,"5",15143,0
"1142","R_2A0Dj1xJ7lxAxFN","feb 6_5","1508","1","True",5,1,21,0,0,"3",0,"0","4206","4.4","2",1,1,"5",15143,0
"1143","R_2A0ZMTgZ9umb4bi","jan 13_5","353","1","True",7,4,50,1,3,"0",0,"1","818","3.9","-2",1,1,"5",13323,0
"1144","R_2A0ZMTgZ9umb4bi","jan 13_5","3551","0","T",7,4,50,1,3,"0",0,"1","818","3.9","-2",0,1,"5",13323,0
"1145","R_2aaiKieRb121MCI","jan 22_4","835","1","True",7,3,51,1,0,"0",0,"1","2880","2.3","3",1,1,"4",14124,0
"1146","R_2aaiKieRb121MCI","jan 22_4","4033","0","T",7,3,51,1,0,"0",0,"1","2880","2.3","3",0,1,"4",14124,0
"1147","R_2abk8FjoVMElC9Y","feb 5_5","1429","1","True",4,1,62,0,1,"1",0,"1","3020","2.7","0",1,1,"5",14942,0
"1148","R_2abk8FjoVMElC9Y","feb 5_5","4627","0","T",5,1,62,0,1,"1",0,"1","3020","2.7","0",0,1,"5",14942,0
"1149","R_2abNlhPjTioTTUw","dec 2_5","4979","0","T",7,1,31,1,0,"0",0,"0","537","3.5","-3",0,1,"5",10885,0
"1150","R_2abNlhPjTioTTUw","dec 2_5","1781","1","True",7,1,31,1,0,"0",0,"0","537","3.5","-3",1,1,"5",10885,0
"1151","R_2aCQoRjftjyxpAq","dec 12_5","2516","1","True",6,1,69,0,0,"3",0,"1","1635","1.7","0",1,1,"5",11843,0
"1152","R_2aCQoRjftjyxpAq","dec 12_5","5714","0","T",6,1,69,0,0,"3",0,"1","1635","1.7","0",0,1,"5",11843,0
"1153","R_2aCxwKxYOGXZVVG","jan 7_4","6380","0","CND",3,1,56,0,0,"1",0,"1","2276","2.1","-1",0,0,"4",12772,0
"1154","R_2aCxwKxYOGXZVVG","jan 7_4","3182","0","CND",3,1,56,0,0,"1",0,"1","2276","2.1","-1",1,0,"4",12772,0
"1155","R_2aE54HVfLIExWy8","dec 11_4","5556","0","T",7,2,63,1,0,"3",0,"1","1340","3.2","0",0,1,"4",11643,0
"1156","R_2aE54HVfLIExWy8","dec 11_4","2358","1","True",7,2,63,1,0,"3",0,"1","1340","3.2","0",1,1,"4",11643,0
"1157","R_2aFautLknP0BWA0","dec 4_5","1914","1","True",7,3,38,0,2,"1",0,"1","867","4.6","-2",1,1,"5",11084,0
"1158","R_2aFautLknP0BWA0","dec 4_5","5112","0","T",7,3,38,0,2,"1",0,"1","867","4.6","-2",0,1,"5",11084,0
"1159","R_2aFga51r88Wgqb1","jan 13_4","316","0","CND",4,4,68,1,2,"4",0,"0","1132","2.7","-2",1,0,"4",13343,0
"1160","R_2aFga51r88Wgqb1","jan 13_4","3514","0","CND",4,4,68,1,2,"4",0,"0","1132","2.7","-2",0,0,"4",13343,0
"1161","R_2ahLmU83NByUh3k","jan 22_5","4055","0","T",7,3,73,1,0,"0",0,"0","1202","2.9","1",0,1,"5",14033,0
"1162","R_2ahLmU83NByUh3k","jan 22_5","857","1","True",7,3,73,1,0,"0",0,"0","1202","2.9","1",1,1,"5",14033,0
"1163","R_2aIDECQ0kZnd5BQ","dec 10_5","5497","0","T",7,2,47,0,0,"2",0,"1","1350","4.8","-1",0,1,"5",11515,0
"1164","R_2aIDECQ0kZnd5BQ","dec 10_5","2299","1","True",7,2,47,0,0,"2",0,"1","1350","4.8","-1",1,1,"5",11515,0
"1165","R_2aKadxMlcmsfFvW","jan 6_4","6225","0","FM",3,1,53,1,0,"0",0,"0","819","1.8","1",0,0,"4",12671,0
"1166","R_2aKadxMlcmsfFvW","jan 6_4","3027","0","CND",5,1,53,1,0,"0",0,"0","819","1.8","1",1,0,"4",12671,0
"1167","R_2aKc9o1zBLl6FSs","dec 16_5","5839","0","T",7,3,29,0,1,"0",0,"0","473","4.8","3",0,1,"5",11999,0
"1168","R_2aKc9o1zBLl6FSs","dec 16_5","2641","1","True",6,3,29,0,1,"0",0,"0","473","4.8","3",1,1,"5",11999,0
"1169","R_2aKO93hUFRBcDba","dec 9_5","5408","0","T",7,3,58,0,2,"1",0,"0","582","2.9","3",0,1,"5",11368,0
"1170","R_2aKO93hUFRBcDba","dec 9_5","2210","1","True",7,3,58,0,2,"1",0,"0","582","2.9","3",1,1,"5",11368,0
"1171","R_2aktw05sdzO6dNa","dec 17_5","5916","0","FM",2,4,49,0,2,"0",0,"1","682","4.5","3",0,0,"5",12235,0
"1172","R_2aktw05sdzO6dNa","dec 17_5","2718","1","True",7,4,49,0,2,"0",0,"1","682","4.5","3",1,1,"5",12235,0
"1173","R_2aLakStksGSN5lG","jan 8_5","112","1","True",5,1,80,1,0,"0",0,"1","1592","1.6","1",1,1,"5",12971,0
"1174","R_2aLakStksGSN5lG","jan 8_5","3310","0","T",5,1,80,1,0,"0",0,"1","1592","1.6","1",0,1,"5",12971,0
"1175","R_2alEOVBIZNZFmIU","dec 4_5","5149","0","T",5,1,33,1,0,"3",0,"0","651","2.7","0",0,1,"5",11199,0
"1176","R_2alEOVBIZNZFmIU","dec 4_5","1951","1","True",5,1,33,1,0,"3",0,"0","651","2.7","0",1,1,"5",11199,0
"1177","R_2alSqYYHd1USqdo","jan 7_5","3223","0","T",6,3,50,0,0,"2",0,"1","4085","5","0",0,1,"5",12842,0
"1178","R_2alSqYYHd1USqdo","jan 7_5","25","1","True",7,3,50,0,0,"2",0,"1","4085","5","0",1,1,"5",12842,0
"1179","R_2annQHLvPnEplig","dec 3_5","1882","1","True",7,1,42,1,1,"1",0,"0","2396","4","0",1,1,"5",11043,0
"1180","R_2annQHLvPnEplig","dec 3_5","5080","0","T",7,1,42,1,1,"1",0,"0","2396","4","0",0,1,"5",11043,0
"1181","R_2ANpDt0v6II6Qr7","dec 18_4","5973","0","T",6,3,46,1,2,"3",0,"1","752","2.8","2",0,1,"4",12359,0
"1182","R_2ANpDt0v6II6Qr7","dec 18_4","2775","1","True",7,3,46,1,2,"3",0,"1","752","2.8","2",1,1,"4",12359,0
"1183","R_2aP5fieT1UIpLfo","jan 22_5","839","1","True",7,2,59,0,0,"3",0,"1","961","3.5","-2",1,1,"5",13950,0
"1184","R_2aP5fieT1UIpLfo","jan 22_5","4037","0","T",7,2,59,0,0,"3",0,"1","961","3.5","-2",0,1,"5",13950,0
"1185","R_2AQB8jWBGySCqoj","dec 11_5","2392","0","CND",2,1,68,1,1,"3",0,"0","1246","2.6","3",1,0,"5",11659,0
"1186","R_2AQB8jWBGySCqoj","dec 11_5","5590","0","CND",2,1,68,1,1,"3",0,"0","1246","2.6","3",0,0,"5",11659,0
"1187","R_2aQzyg40idmXLpy","nov 21_5","1696","1","True",7,3,36,1,0,"2",0,"0","495","4.7","-3",1,1,"5",10718,0
"1188","R_2aQzyg40idmXLpy","nov 21_5","4894","0","T",7,3,36,1,0,"2",0,"0","495","4.7","-3",0,1,"5",10718,0
"1189","R_2arG7yQRmMHUorD","dec 12_4","2475","1","True",7,0,41,0,0,"1",1,"0","2511","2.9","1",1,1,"4",11801,0
"1190","R_2arG7yQRmMHUorD","dec 12_4","5673","0","CND",6,0,41,0,0,"1",1,"0","2511","2.9","1",0,0,"4",11801,0
"1191","R_2asjRhn4bxT7YMG","jan 13_5","328","1","True",7,3,26,0,0,"2",0,"0","729","4.6","1",1,1,"5",13197,0
"1192","R_2asjRhn4bxT7YMG","jan 13_5","3526","0","T",7,3,26,0,0,"2",0,"0","729","4.6","1",0,1,"5",13197,0
"1193","R_2AT3cYR7nzppwdD","feb 5_5","1439","0","CND",5,3,40,0,0,"2",0,"1","415","3.7","2",1,0,"5",14978,0
"1194","R_2AT3cYR7nzppwdD","feb 5_5","4637","0","T",5,3,40,0,0,"2",0,"1","415","3.7","2",0,1,"5",14978,0
"1195","R_2aXCDfbKcQ8l0oI","dec 3_4","5033","0","FM",4,4,54,0,3,"0",0,"0","1203","4.9","-2",0,0,"4",10932,0
"1196","R_2aXCDfbKcQ8l0oI","dec 3_4","1835","0","Misl/False",4,4,54,0,3,"0",0,"0","1203","4.9","-2",1,0,"4",10932,0
"1197","R_2aXmhQZlIaUPvQ7","dec 12_5","2513","0","CND",4,1,55,0,0,"1",0,"0","1126","2.7","2",1,0,"5",11823,0
"1198","R_2aXmhQZlIaUPvQ7","dec 12_5","5711","0","FM",1,1,55,0,0,"1",0,"0","1126","2.7","2",0,0,"5",11823,0
"1199","R_2AXS8DgzknrRoLv","jan 22_4","817","1","True",7,1,40,1,3,"0",0,"1","1352","4.4","0",1,1,"4",14020,0
"1200","R_2AXS8DgzknrRoLv","jan 22_4","4015","0","T",7,1,40,1,3,"0",0,"1","1352","4.4","0",0,1,"4",14020,0
"1201","R_2AYAlHqXlXEu1IL","jan 22_4","826","1","True",7,5,42,1,1,"0",0,"1","669","4.7","0",1,1,"4",14081,0
"1202","R_2AYAlHqXlXEu1IL","jan 22_4","4024","0","T",6,5,42,1,1,"0",0,"1","669","4.7","0",0,1,"4",14081,0
"1203","R_2azTGyYLOMNXnqx","dec 10_5","5516","0","T",6,1,69,0,0,"1",0,"1","1654","3.5","0",0,1,"5",11616,0
"1204","R_2azTGyYLOMNXnqx","dec 10_5","2318","0","CND",6,1,69,0,0,"1",0,"1","1654","3.5","0",1,0,"5",11616,0
"1205","R_2b1tjLjMnf02gjO","jan 22_4","4026","0","T",7,2,27,1,0,"2",0,"1","1050","5","-3",0,1,"4",14088,0
"1206","R_2b1tjLjMnf02gjO","jan 22_4","828","1","True",7,2,27,1,0,"2",0,"1","1050","5","-3",1,1,"4",14088,0
"1207","R_2b30i8euEUBNxH1","dec 2_4","1745","1","True",5,1,63,0,0,"3",0,"0","1199","2.4","-2",1,1,"4",10825,0
"1208","R_2b30i8euEUBNxH1","dec 2_4","4943","0","T",5,1,63,0,0,"3",0,"0","1199","2.4","-2",0,1,"4",10825,0
"1209","R_2B9RVdTxZFr6iTK","dec 3_5","5083","0","T",7,4,82,0,1,"2",0,"1","1721","3","2",0,1,"5",11066,0
"1210","R_2B9RVdTxZFr6iTK","dec 3_5","1885","1","True",7,4,82,0,1,"2",0,"1","1721","3","2",1,1,"5",11066,0
"1211","R_2BA7chIeKz8wwJZ","dec 12_4","2491","1","True",5,1,60,0,0,"0",1,"0","7776","2.6","1",1,1,"4",11865,0
"1212","R_2BA7chIeKz8wwJZ","dec 12_4","5689","0","T",5,1,60,0,0,"0",1,"0","7776","2.6","1",0,1,"4",11865,0
"1213","R_2BeojsRMaxHYzxO","jan 21_5","3957","0","T",7,0,36,1,1,"2",0,"1","3861","3.8","2",0,1,"5",13892,0
"1214","R_2BeojsRMaxHYzxO","jan 21_5","759","1","True",7,0,36,1,1,"2",0,"1","3861","3.8","2",1,1,"5",13892,0
"1215","R_2BgMTy6LIN1Ch0T","jan 6_5","6258","0","FM",5,4,25,1,2,"2",1,"1","606","3.5","-2",0,0,"5",12674,0
"1216","R_2BgMTy6LIN1Ch0T","jan 6_5","3060","0","Misl/False",4,4,25,1,2,"2",1,"1","606","3.5","-2",1,0,"5",12674,0
"1217","R_2BgOfo3Oc9w5Sad","nov 20_4","1580","1","True",7,2,33,1,0,"0",0,"1","1520","4.4","1",1,1,"4",10614,0
"1218","R_2BgOfo3Oc9w5Sad","nov 20_4","4778","0","T",6,2,33,1,0,"0",0,"1","1520","4.4","1",0,1,"4",10614,0
"1219","R_2BgQTmFgAeqCC5R","jan 9_5","236","1","True",6,4,49,1,3,"0",0,"1","635","3.4","-3",1,1,"5",13153,0
"1220","R_2BgQTmFgAeqCC5R","jan 9_5","3434","0","T",6,4,49,1,3,"0",0,"1","635","3.4","-3",0,1,"5",13153,0
"1221","R_2bHQwTWX72zKCNh","jan 22_5","4050","0","T",7,1,65,0,0,"2",0,"0","1513","2.5","2",0,1,"5",13995,0
"1222","R_2bHQwTWX72zKCNh","jan 22_5","852","1","True",7,1,65,0,0,"2",0,"0","1513","2.5","2",1,1,"5",13995,0
"1223","R_2bHS07oEYCV7KQl","jan 27_5","4322","0","T",7,3,76,0,1,"1",0,"1","1697","4.4","-2",0,1,"5",14375,1
"1224","R_2bHS07oEYCV7KQl","jan 27_5","1124","1","True",7,3,76,0,1,"1",0,"1","1697","4.4","-2",1,1,"5",14375,1
"1225","R_2bIfYbPxlCSm3R8","jan 7_5","3212","0","T",6,1,63,0,1,"3",1,"0","877","2.9","-2",0,1,"5",12781,0
"1226","R_2bIfYbPxlCSm3R8","jan 7_5","14","1","True",6,1,63,0,1,"3",1,"0","877","2.9","-2",1,1,"5",12781,0
"1227","R_2bIhuSsYubPbV2B","dec 3_5","1879","0","CND",4,2,36,1,1,"2",NA,"0","1332","3",NA,1,0,"5",11036,0
"1228","R_2bIhuSsYubPbV2B","dec 3_5","5077","0","CND",6,2,36,1,1,"2",NA,"0","1332","3",NA,0,0,"5",11036,0
"1229","R_2bIrF9wuakfzq9M","dec 11_4","2360","1","True",6,1,64,0,0,"1",0,"1","1009","3.2","-3",1,1,"4",11650,0
"1230","R_2bIrF9wuakfzq9M","dec 11_4","5558","0","T",6,1,64,0,0,"1",0,"1","1009","3.2","-3",0,1,"4",11650,0
"1231","R_2BkEW9VLsEjRSgN","dec 10_4","2265","1","True",7,3,24,1,0,"1",0,"0","830","4.2","0",1,1,"4",11524,0
"1232","R_2BkEW9VLsEjRSgN","dec 10_4","5463","0","FM",1,3,24,1,0,"1",0,"0","830","4.2","0",0,0,"4",11524,0
